movieId,title,genres,year,clean_title,text
96537,Backwoods (Bosque de sombras) (2006),Drama|Thriller,2006,Backwoods (Bosque de sombras),Backwoods (Bosque de sombras) Drama Thriller
96539,"Californie, La (2006)",Drama,2006,"Californie, La","Californie, La Drama"
96543,The Great Northfield Minnesota Raid (1972),Action|Western,1972,The Great Northfield Minnesota Raid,The Great Northfield Minnesota Raid Action Western
96545,"Mikado, The (1939)",Comedy|Musical,1939,"Mikado, The","Mikado, The Comedy Musical"
96547,"Model Couple, The (Le couple témoin) (1977)",Comedy,1977,"Model Couple, The (Le couple témoin)","Model Couple, The (Le couple témoin) Comedy"
96563,Paradise Lost 3: Purgatory (2011),Documentary,2011,Paradise Lost 3: Purgatory,Paradise Lost 3: Purgatory Documentary
96565,Bachelorette (2012),Comedy,2012,Bachelorette,Bachelorette Comedy
96567,"Words, The (2012)",Drama|Romance,2012,"Words, The","Words, The Drama Romance"
96569,Teddy Bear (10 timer til Paradis) (2012),Drama|Romance,2012,Teddy Bear (10 timer til Paradis),Teddy Bear (10 timer til Paradis) Drama Romance
96571,Soldier in the Rain (1963),Comedy|Drama,1963,Soldier in the Rain,Soldier in the Rain Comedy Drama
96574,For My Father (Sof Shavua B'Tel Aviv) (2008),Drama,2008,For My Father (Sof Shavua B'Tel Aviv),For My Father (Sof Shavua B'Tel Aviv) Drama
96576,"Moment of Truth, The (Il momento della verità) (1965)",Drama,1965,"Moment of Truth, The (Il momento della verità)","Moment of Truth, The (Il momento della verità) Drama"
96578,Mr. Freedom (1969),Comedy,1969,Mr. Freedom,Mr. Freedom Comedy
96585,La dama boba (2006),Comedy,2006,La dama boba,La dama boba Comedy
96588,Pitch Perfect (2012),Comedy|Musical,2012,Pitch Perfect,Pitch Perfect Comedy Musical
96590,"Cold Light of Day, The (2012)",Action|Thriller,2012,"Cold Light of Day, The","Cold Light of Day, The Action Thriller"
96592,Hello I Must Be Going (2012),Comedy|Drama|Romance,2012,Hello I Must Be Going,Hello I Must Be Going Comedy Drama Romance
96594,Flowing (Nagareru) (1956),Drama,1956,Flowing (Nagareru),Flowing (Nagareru) Drama
96596,Branded (2012),Action|Drama|Mystery|Sci-Fi,2012,Branded,Branded Action Drama Mystery Sci-Fi
96598,"Wild Wild West Revisited, The (1979)",Action|Adventure|Sci-Fi|Western,1979,"Wild Wild West Revisited, The","Wild Wild West Revisited, The Action Adventure Sci-Fi Western"
96601,Icon (2005),Action|Adventure|Crime|Drama|Thriller,2005,Icon,Icon Action Adventure Crime Drama Thriller
96603,"Sugar Curtain, The (El telón de azúcar) (2005)",Documentary,2005,"Sugar Curtain, The (El telón de azúcar)","Sugar Curtain, The (El telón de azúcar) Documentary"
96606,Samsara (2011),Documentary,2011,Samsara,Samsara Documentary
96608,Runaway Brain (1995),Animation|Comedy|Sci-Fi,1995,Runaway Brain,Runaway Brain Animation Comedy Sci-Fi
96610,Looper (2012),Action|Crime|Sci-Fi,2012,Looper,Looper Action Crime Sci-Fi
96612,Compliance (2012),Drama|Thriller,2012,Compliance,Compliance Drama Thriller
96614,Thy Womb (Sinapupunan) (2012),Drama,2012,Thy Womb (Sinapupunan),Thy Womb (Sinapupunan) Drama
96616,That's My Boy (2012),Comedy,2012,That's My Boy,That's My Boy Comedy
96621,Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard) (2009),Animation|Children|Fantasy,2009,Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard),Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard) Animation Children Fantasy
96629,Deathstalker (1983),Action|Adventure|Fantasy,1983,Deathstalker,Deathstalker Action Adventure Fantasy
96631,Deathstalker II (1987),Action|Adventure|Comedy|Fantasy,1987,Deathstalker II,Deathstalker II Action Adventure Comedy Fantasy
96634,Emergo (Apartment 143) (2011),Horror,2011,Emergo (Apartment 143),Emergo (Apartment 143) Horror
96638,Klitschko (2011),Documentary,2011,Klitschko,Klitschko Documentary
96640,Kinyarwanda (2011),Drama|Romance,2011,Kinyarwanda,Kinyarwanda Drama Romance
96642,Nobody's Children (I figli di nessuno) (1952),Drama|Romance,1952,Nobody's Children (I figli di nessuno),Nobody's Children (I figli di nessuno) Drama Romance
96644,Patriotism (Yûkoku) (1966),Drama,1966,Patriotism (Yûkoku),Patriotism (Yûkoku) Drama
96651,Les hautes solitudes (1974),(no genres listed),1974,Les hautes solitudes,Les hautes solitudes (no genres listed)
96653,"Vampir (Cuadecuc, vampir) (1971)",Documentary|Horror,1971,"Vampir (Cuadecuc, vampir)","Vampir (Cuadecuc, vampir) Documentary Horror"
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,2012,Robot & Frank,Robot & Frank Comedy Drama Sci-Fi
96662,"Punk Syndrome, The (Kovasikajuttu) (2012)",Documentary,2012,"Punk Syndrome, The (Kovasikajuttu)","Punk Syndrome, The (Kovasikajuttu) Documentary"
96664,Where Do We Go Now? (2011),Comedy|Drama,2011,Where Do We Go Now?,Where Do We Go Now? Comedy Drama
96667,Ai Weiwei: Never Sorry (2012),Documentary,2012,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry Documentary
96669,Stag Night (2008),Horror|Thriller,2008,Stag Night,Stag Night Horror Thriller
96671,Hollywood Sex Wars (2011),Comedy,2011,Hollywood Sex Wars,Hollywood Sex Wars Comedy
96679,Love Hina Again (2002),Animation|Comedy|Drama,2002,Love Hina Again,Love Hina Again Animation Comedy Drama
96681,"Age of the Medici, The (L'età di Cosimo de Medici) (1973) ",Drama,1973,"Age of the Medici, The (L'età di Cosimo de Medici)","Age of the Medici, The (L'età di Cosimo de Medici) Drama"
96683,Something Ventured (2011),Documentary,2011,Something Ventured,Something Ventured Documentary
96687,Jesus Henry Christ (2012),Comedy,2012,Jesus Henry Christ,Jesus Henry Christ Comedy
96689,Pirates of the Great Salt Lake (2006),Adventure|Comedy,2006,Pirates of the Great Salt Lake,Pirates of the Great Salt Lake Adventure Comedy
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,2012,Resident Evil: Retribution,Resident Evil: Retribution Action Horror Sci-Fi IMAX
96693,Trouble with the Curve (2012),Drama,2012,Trouble with the Curve,Trouble with the Curve Drama
96697,"Walk Softly, Stranger (1950)",Crime|Drama|Film-Noir|Romance,1950,"Walk Softly, Stranger","Walk Softly, Stranger Crime Drama Film-Noir Romance"
96700,360 (2011),Drama,2011,360,360 Drama
96702,Close (2004),Drama,2004,Close,Close Drama
96704,Detroit (2003),Drama,2003,Detroit,Detroit Drama
96706,Straight Shooting (1917),Western,1917,Straight Shooting,Straight Shooting Western
96710,Employees' Entrance (1933),Drama|Romance,1933,Employees' Entrance,Employees' Entrance Drama Romance
96717,"Pearls of the Crown, The (Les perles de la couronne) (1937)",Comedy,1937,"Pearls of the Crown, The (Les perles de la couronne)","Pearls of the Crown, The (Les perles de la couronne) Comedy"
96722,Suicide Club (2010),Adventure|Comedy|Drama,2010,Suicide Club,Suicide Club Adventure Comedy Drama
96724,Under African Skies (2012),Documentary,2012,Under African Skies,Under African Skies Documentary
96726,Lola Versus (2012),Comedy|Romance,2012,Lola Versus,Lola Versus Comedy Romance
96728,"Master, The (2012)",Drama,2012,"Master, The","Master, The Drama"
96730,More Wild Wild West (1980),Adventure|Comedy|Sci-Fi|Western,1980,More Wild Wild West,More Wild Wild West Adventure Comedy Sci-Fi Western
96732,"Love Movie, The (Rakkauselokuva) (1984)",Comedy|Drama,1984,"Love Movie, The (Rakkauselokuva)","Love Movie, The (Rakkauselokuva) Comedy Drama"
96734,"John Huston: The Man, the Movies, the Maverick (1989)",Documentary,1989,"John Huston: The Man, the Movies, the Maverick","John Huston: The Man, the Movies, the Maverick Documentary"
96737,Dredd (2012),Action|Sci-Fi,2012,Dredd,Dredd Action Sci-Fi
96739,We Live Again (1934),Drama,1934,We Live Again,We Live Again Drama
96748,247°F (2011),Horror|Thriller,2011,247°F,247°F Horror Thriller
96751,Arbitrage (2012),Drama|Thriller,2012,Arbitrage,Arbitrage Drama Thriller
96753,Blue Like Jazz (2012),Comedy|Drama,2012,Blue Like Jazz,Blue Like Jazz Comedy Drama
96755,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007),Comedy|Romance,2007,Manual of Love 2 (Manuale d'amore (capitoli successivi)),Manual of Love 2 (Manuale d'amore (capitoli successivi)) Comedy Romance
96757,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita) (2009)",Comedy|Drama|Romance,2009,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita)","Friends at the Margherita Cafe, The (Gli amici del bar Margherita) Comedy Drama Romance"
96759,Play Girl (1941),Comedy|Romance,1941,Play Girl,Play Girl Comedy Romance
96762,Detropia (2012),Documentary,2012,Detropia,Detropia Documentary
96764,"Liquidator, The (2011)",Action|Thriller,2011,"Liquidator, The","Liquidator, The Action Thriller"
96769,Australian Atomic Confessions (2005),Documentary,2005,Australian Atomic Confessions,Australian Atomic Confessions Documentary
96771,"Chemical Brothers: Don't Think, The (2012)",Musical,2012,"Chemical Brothers: Don't Think, The","Chemical Brothers: Don't Think, The Musical"
96773,Pearls of the Deep (Perlicky na dne) (1966),Comedy,1966,Pearls of the Deep (Perlicky na dne),Pearls of the Deep (Perlicky na dne) Comedy
96775,"Perfect Murder, The (1988)",Action|Comedy|Crime|Thriller,1988,"Perfect Murder, The","Perfect Murder, The Action Comedy Crime Thriller"
96789,"Hamburg Syndrome, The (Die Hamburger Krankheit) (1979)",Adventure|Sci-Fi,1979,"Hamburg Syndrome, The (Die Hamburger Krankheit)","Hamburg Syndrome, The (Die Hamburger Krankheit) Adventure Sci-Fi"
96792,Kismet (1955),Adventure|Comedy|Fantasy|Musical|Romance,1955,Kismet,Kismet Adventure Comedy Fantasy Musical Romance
96794,ChromeSkull: Laid to Rest 2 (2011),Horror,2011,ChromeSkull: Laid to Rest 2,ChromeSkull: Laid to Rest 2 Horror
96796,Rain Over Santiago (Il pleut sur Santiago) (1976),Documentary|Drama|War,1976,Rain Over Santiago (Il pleut sur Santiago),Rain Over Santiago (Il pleut sur Santiago) Documentary Drama War
96799,Puckoon (2002),Comedy,2002,Puckoon,Puckoon Comedy
96801,Dolan's Cadillac (2009),Crime|Thriller,2009,Dolan's Cadillac,Dolan's Cadillac Crime Thriller
96803,"Pig's Tale, A (1996)",Adventure|Comedy|Drama|Romance,1996,"Pig's Tale, A","Pig's Tale, A Adventure Comedy Drama Romance"
96805,Nobody Knows Anybody (Nadie conoce a nadie) (1999),Romance|Thriller,1999,Nobody Knows Anybody (Nadie conoce a nadie),Nobody Knows Anybody (Nadie conoce a nadie) Romance Thriller
96807,Breathless (2012),Thriller,2012,Breathless,Breathless Thriller
96809,Blood Money (2012),Action|Thriller,2012,Blood Money,Blood Money Action Thriller
96811,End of Watch (2012),Crime|Drama|Thriller,2012,End of Watch,End of Watch Crime Drama Thriller
96813,"High, Wide, and Handsome (1937)",Musical|Western,1937,"High, Wide, and Handsome","High, Wide, and Handsome Musical Western"
96815,V/H/S (2012),Horror|Thriller,2012,V/H/S,V/H/S Horror Thriller
96817,Boxing Gym (2010),Documentary,2010,Boxing Gym,Boxing Gym Documentary
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,2012,"Perks of Being a Wallflower, The","Perks of Being a Wallflower, The Drama Romance"
96829,"Hunt, The (Jagten) (2012)",Drama,2012,"Hunt, The (Jagten)","Hunt, The (Jagten) Drama"
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,Holy Motors,Holy Motors Drama Fantasy Musical Mystery Sci-Fi
96834,Knuckleball! (2012),Documentary,2012,Knuckleball!,Knuckleball! Documentary
96836,Either Way (Á annan veg) (2011),Comedy|Drama,2011,Either Way (Á annan veg),Either Way (Á annan veg) Comedy Drama
96840,"Hunter, The (2010)",Thriller,2010,"Hunter, The","Hunter, The Thriller"
96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary,2010,Behind the Burly Q: The Story of Burlesque in America,Behind the Burly Q: The Story of Burlesque in America Documentary
96845,Two Rabbits (2 Coelhos) (2012),Action,2012,Two Rabbits (2 Coelhos),Two Rabbits (2 Coelhos) Action
96849,Sparkle (2012),Drama|Musical,2012,Sparkle,Sparkle Drama Musical
96851,Guilty Hearts (2006),Drama,2006,Guilty Hearts,Guilty Hearts Drama
96853,Thin Ice (2011),Comedy|Crime|Drama,2011,Thin Ice,Thin Ice Comedy Crime Drama
96857,Red Lights (2012),Drama|Mystery|Thriller,2012,Red Lights,Red Lights Drama Mystery Thriller
96859,"Rocky Saga: Going the Distance, The (2011)",Documentary,2011,"Rocky Saga: Going the Distance, The","Rocky Saga: Going the Distance, The Documentary"
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,2012,Taken 2,Taken 2 Action Crime Drama Thriller
96863,"Paperboy, The (2012)",Thriller,2012,"Paperboy, The","Paperboy, The Thriller"
96865,Sam Peckinpah: Man of Iron (1993),Documentary,1993,Sam Peckinpah: Man of Iron,Sam Peckinpah: Man of Iron Documentary
96868,Shut Up and Play the Hits (2012),Documentary,2012,Shut Up and Play the Hits,Shut Up and Play the Hits Documentary
96870,"Private Life of Don Juan, The (1934)",Comedy|Drama|Romance,1934,"Private Life of Don Juan, The","Private Life of Don Juan, The Comedy Drama Romance"
96872,Quadrille (1938),Comedy|Romance,1938,Quadrille,Quadrille Comedy Romance
96894,One Nine Nine Four (2009),Documentary,2009,One Nine Nine Four,One Nine Nine Four Documentary
96897,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu) (2008),Animation,2008,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu),Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu) Animation
96901,"Making of a Legend: Gone with the Wind, The (1988)",Documentary,1988,"Making of a Legend: Gone with the Wind, The","Making of a Legend: Gone with the Wind, The Documentary"
96903,In Passing (2011),Drama|Fantasy|Mystery,2011,In Passing,In Passing Drama Fantasy Mystery
96905,"Crush, The (La cotta) (1967)",Romance,1967,"Crush, The (La cotta)","Crush, The (La cotta) Romance"
96907,Nanayo (Nanayomachi) (2008),Drama,2008,Nanayo (Nanayomachi),Nanayo (Nanayomachi) Drama
96909,Road North (Tie pohjoiseen) (2012),Comedy|Drama,2012,Road North (Tie pohjoiseen),Road North (Tie pohjoiseen) Comedy Drama
96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance,2012,"Royal Affair, A (Kongelig affære, En)","Royal Affair, A (Kongelig affære, En) Drama Romance"
96917,House at the End of the Street (2012),Horror|Thriller,2012,House at the End of the Street,House at the End of the Street Horror Thriller
96919,Attack of the 50ft Cheerleader (2012),Comedy,2012,Attack of the 50ft Cheerleader,Attack of the 50ft Cheerleader Comedy
96921,Sexy Nights of the Living Dead (1980),Horror,1980,Sexy Nights of the Living Dead,Sexy Nights of the Living Dead Horror
96923,2-Headed Shark Attack (2012),Comedy|Horror,2012,2-Headed Shark Attack,2-Headed Shark Attack Comedy Horror
96925,"Hard, Fast and Beautiful (1951)",Drama,1951,"Hard, Fast and Beautiful","Hard, Fast and Beautiful Drama"
96927,"Newest Pledge, The (2012)",Comedy,2012,"Newest Pledge, The","Newest Pledge, The Comedy"
96933,Despair (1978),Drama|Fantasy,1978,Despair,Despair Drama Fantasy
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,2002,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) Comedy Fantasy Romance
96937,Russia's Toughest Prisons (National Geographic) (2011),Documentary,2011,Russia's Toughest Prisons (National Geographic),Russia's Toughest Prisons (National Geographic) Documentary
96939,Crime Lords of Tokyo (2011),Documentary,2011,Crime Lords of Tokyo,Crime Lords of Tokyo Documentary
96941,2016: Obama's America (2012),Documentary,2012,2016: Obama's America,2016: Obama's America Documentary
96943,"Happy Event, A (Un Heureux Evénement) (2011)",Comedy|Drama|Romance,2011,"Happy Event, A (Un Heureux Evénement)","Happy Event, A (Un Heureux Evénement) Comedy Drama Romance"
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,2011,Love Lasts Three Years (L'amour dure trois ans),Love Lasts Three Years (L'amour dure trois ans) Comedy Drama Romance
96947,Volcano (Eldfjall) (2011),Drama,2011,Volcano (Eldfjall),Volcano (Eldfjall) Drama
96950,Guilty (Présumé coupable) (2011),Drama,2011,Guilty (Présumé coupable),Guilty (Présumé coupable) Drama
96952,Surviving Progress (2011),Documentary,2011,Surviving Progress,Surviving Progress Documentary
96954,Doughboys (1930),Comedy|War,1930,Doughboys,Doughboys Comedy War
96960,Tobor the Great (1954),Children|Sci-Fi,1954,Tobor the Great,Tobor the Great Children Sci-Fi
96962,Lightnin' (1925),Comedy|Drama,1925,Lightnin',Lightnin' Comedy Drama
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,2012,"Tall Man, The","Tall Man, The Crime Drama Mystery"
96966,Laurence Anyways (2012),Drama|Romance,2012,Laurence Anyways,Laurence Anyways Drama Romance
96969,"Magic of Belle Isle, The (2012)",Comedy|Drama,2012,"Magic of Belle Isle, The","Magic of Belle Isle, The Comedy Drama"
96971,"Lie, The (2011)",Drama,2011,"Lie, The","Lie, The Drama"
96973,"Painted Veil, The (1934)",Drama|Romance,1934,"Painted Veil, The","Painted Veil, The Drama Romance"
96975,LOL (2012),Comedy|Drama|Romance,2012,LOL,LOL Comedy Drama Romance
96983,Remorques (Stormy Waters) (1941),Action|Drama|Romance,1941,Remorques (Stormy Waters),Remorques (Stormy Waters) Action Drama Romance
96985,"Report on the Party and the Guests, A (O slavnosti a hostech) (1966)",Drama,1966,"Report on the Party and the Guests, A (O slavnosti a hostech)","Report on the Party and the Guests, A (O slavnosti a hostech) Drama"
96991,"Sapphires, The (2012)",Comedy|Drama|Musical,2012,"Sapphires, The","Sapphires, The Comedy Drama Musical"
96993,That Certain Summer (1972),Drama,1972,That Certain Summer,That Certain Summer Drama
97002,Something from Nothing: The Art of Rap (2012),Documentary|Musical,2012,Something from Nothing: The Art of Rap,Something from Nothing: The Art of Rap Documentary Musical
97005,Just Add Water (2008),Comedy|Romance,2008,Just Add Water,Just Add Water Comedy Romance
97008,"Return of the Prodigal Son, The (Návrat ztraceného syna) (1967)",Drama,1967,"Return of the Prodigal Son, The (Návrat ztraceného syna)","Return of the Prodigal Son, The (Návrat ztraceného syna) Drama"
97010,Hood of the Living Dead (2005),Horror,2005,Hood of the Living Dead,Hood of the Living Dead Horror
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,2012,Rust and Bone (De rouille et d'os),Rust and Bone (De rouille et d'os) Drama Romance
97026,Upstream (1927),Comedy|Drama,1927,Upstream,Upstream Comedy Drama
97029,Genocide (Konchû daisensô) (1968),Horror|Sci-Fi,1968,Genocide (Konchû daisensô),Genocide (Konchû daisensô) Horror Sci-Fi
97031,"Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro) (1968)",Horror|Sci-Fi,1968,"Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro)","Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro) Horror Sci-Fi"
97035,"Living Skeleton, The (Kyûketsu dokuro-sen) (1968)",Horror,1968,"Living Skeleton, The (Kyûketsu dokuro-sen)","Living Skeleton, The (Kyûketsu dokuro-sen) Horror"
97037,Madonna of the Seven Moons (1945),Drama|Mystery,1945,Madonna of the Seven Moons,Madonna of the Seven Moons Drama Mystery
97039,"Man in Grey, The (1943)",Drama|Romance,1943,"Man in Grey, The","Man in Grey, The Drama Romance"
97042,Ishaqzaade (2012),Action|Drama|Romance,2012,Ishaqzaade,Ishaqzaade Action Drama Romance
97046,Evil Bong (2006),Comedy|Horror,2006,Evil Bong,Evil Bong Comedy Horror
97051,Here Comes the Devil (Ahí va el diablo) (2012),Horror|Thriller,2012,Here Comes the Devil (Ahí va el diablo),Here Comes the Devil (Ahí va el diablo) Horror Thriller
97055,7 Below (Seven Below) (2012),Horror|Thriller,2012,7 Below (Seven Below),7 Below (Seven Below) Horror Thriller
97057,Kon-Tiki (2012),Adventure|Documentary|Drama,2012,Kon-Tiki,Kon-Tiki Adventure Documentary Drama
97059,Katy Perry: Part of Me (2012),Documentary|Drama,2012,Katy Perry: Part of Me,Katy Perry: Part of Me Documentary Drama
97061,Broadway (1929),Drama|Musical,1929,Broadway,Broadway Drama Musical
97065,Viy or Spirit of Evil (Viy) (1967),Comedy|Drama|Fantasy|Horror,1967,Viy or Spirit of Evil (Viy),Viy or Spirit of Evil (Viy) Comedy Drama Fantasy Horror
97068,"Rise of Catherine the Great, The (1934)",Drama,1934,"Rise of Catherine the Great, The","Rise of Catherine the Great, The Drama"
97070,Roseland (1977),Drama|Musical|Romance,1977,Roseland,Roseland Drama Musical Romance
97073,Rusty Knife (Sabita naifu) (1958),Action|Crime,1958,Rusty Knife (Sabita naifu),Rusty Knife (Sabita naifu) Action Crime
97092,Glorious Technicolor (1998),Documentary,1998,Glorious Technicolor,Glorious Technicolor Documentary
97094,Ingmar Bergman on Life and Work (Ingmar Bergman: Om liv och arbete) (1998),Documentary,1998,Ingmar Bergman on Life and Work (Ingmar Bergman: Om liv och arbete),Ingmar Bergman on Life and Work (Ingmar Bergman: Om liv och arbete) Documentary
97096,Lon Chaney: A Thousand Faces (2000),Documentary,2000,Lon Chaney: A Thousand Faces,Lon Chaney: A Thousand Faces Documentary
97115,El tren de la memoria (2005),Documentary,2005,El tren de la memoria,El tren de la memoria Documentary
97117,"March of the Movies (Film Parade, The) (1933)",Documentary,1933,"March of the Movies (Film Parade, The)","March of the Movies (Film Parade, The) Documentary"
97119,Rules of Single Life (Sinkkuelämän säännöt) (2011),Documentary,2011,Rules of Single Life (Sinkkuelämän säännöt),Rules of Single Life (Sinkkuelämän säännöt) Documentary
97124,Tank on the Moon (2007),Documentary,2007,Tank on the Moon,Tank on the Moon Documentary
97128,"Safe Place, A (1971)",Drama,1971,"Safe Place, A","Safe Place, A Drama"
97132,Urbanized (2011),Documentary,2011,Urbanized,Urbanized Documentary
97134,Waco: A New Revelation (1999),Documentary,1999,Waco: A New Revelation,Waco: A New Revelation Documentary
97137,"Cool Ones, The (1967)",Comedy,1967,"Cool Ones, The","Cool Ones, The Comedy"
97139,Blood of Dracula (1957),Horror|Romance,1957,Blood of Dracula,Blood of Dracula Horror Romance
97146,I'm King Kong!: The Exploits of Merian C. Cooper (2005),Documentary,2005,I'm King Kong!: The Exploits of Merian C. Cooper,I'm King Kong!: The Exploits of Merian C. Cooper Documentary
97148,Elia Kazan: A Director's Journey (1995),Documentary,1995,Elia Kazan: A Director's Journey,Elia Kazan: A Director's Journey Documentary
97151,"John Garfield Story, The (2003)",Documentary,2003,"John Garfield Story, The","John Garfield Story, The Documentary"
97153,Not Here to Be Loved (Je ne suis pas là pour être aimé) (2005),Drama|Romance,2005,Not Here to Be Loved (Je ne suis pas là pour être aimé),Not Here to Be Loved (Je ne suis pas là pour être aimé) Drama Romance
97161,California Solo (2012),Drama,2012,California Solo,California Solo Drama
97163,Shameless (Maskeblomstfamilien ) (2010),Drama,2010,Shameless (Maskeblomstfamilien ),Shameless (Maskeblomstfamilien ) Drama
97165,"Marshal of Finland, The (Suomen Marsalkka) (2012)",Drama|Romance,2012,"Marshal of Finland, The (Suomen Marsalkka)","Marshal of Finland, The (Suomen Marsalkka) Drama Romance"
97168,Marley (2012),Documentary,2012,Marley,Marley Documentary
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,2012,Frankenweenie,Frankenweenie Animation Comedy Horror IMAX
97175,His Name Was Jason: 30 Years of Friday the 13th (2009),Documentary|Horror,2009,His Name Was Jason: 30 Years of Friday the 13th,His Name Was Jason: 30 Years of Friday the 13th Documentary Horror
97177,Colin Quinn: Long Story Short (2011),Comedy,2011,Colin Quinn: Long Story Short,Colin Quinn: Long Story Short Comedy
97184,588 Rue Paradis (Mother) (1992),Drama,1992,588 Rue Paradis (Mother),588 Rue Paradis (Mother) Drama
97186,Sinivalkoinen valhe (2012),Documentary,2012,Sinivalkoinen valhe,Sinivalkoinen valhe Documentary
97188,Sinister (2012),Horror|Thriller,2012,Sinister,Sinister Horror Thriller
97190,Fearful Symmetry: The Making of 'To Kill a Mockingbird' (1998),Documentary,1998,Fearful Symmetry: The Making of 'To Kill a Mockingbird',Fearful Symmetry: The Making of 'To Kill a Mockingbird' Documentary
97192,Louise Brooks: Looking for Lulu (1998),Documentary,1998,Louise Brooks: Looking for Lulu,Louise Brooks: Looking for Lulu Documentary
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,1998,"Thing: Terror Takes Shape, The","Thing: Terror Takes Shape, The Documentary"
97196,Shottas (2002),Action|Crime|Drama,2002,Shottas,Shottas Action Crime Drama
97200,Sapphire (1959),Crime|Drama|Mystery|Thriller,1959,Sapphire,Sapphire Crime Drama Mystery Thriller
97216,Passion Play (2010),Drama|Romance,2010,Passion Play,Passion Play Drama Romance
97220,Virginia (2010),Drama,2010,Virginia,Virginia Drama
97225,Hotel Transylvania (2012),Animation|Children|Comedy,2012,Hotel Transylvania,Hotel Transylvania Animation Children Comedy
97230,Side by Side (2012),Documentary,2012,Side by Side,Side by Side Documentary
97232,"Good Old Fashioned Orgy, A (2011)",Comedy,2011,"Good Old Fashioned Orgy, A","Good Old Fashioned Orgy, A Comedy"
97234,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb' (2000),Documentary,2000,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb',Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb' Documentary
97236,Shadowing the Third Man (2004),Documentary,2004,Shadowing the Third Man,Shadowing the Third Man Documentary
97238,Making 'Do the Right Thing' (1989),Documentary,1989,Making 'Do the Right Thing',Making 'Do the Right Thing' Documentary
97240,"Young and the Dead, The (2000)",Documentary,2000,"Young and the Dead, The","Young and the Dead, The Documentary"
97242,Daleks' Invasion Earth: 2150 A.D. (1966),Adventure|Sci-Fi,1966,Daleks' Invasion Earth: 2150 A.D.,Daleks' Invasion Earth: 2150 A.D. Adventure Sci-Fi
97244,Fat Kid Rules the World (2012),Comedy,2012,Fat Kid Rules the World,Fat Kid Rules the World Comedy
97246,Charlie Chan in Egypt (1935),Mystery,1935,Charlie Chan in Egypt,Charlie Chan in Egypt Mystery
97250,Charlie Chan in London (1934),Drama|Mystery,1934,Charlie Chan in London,Charlie Chan in London Drama Mystery
97252,Coupe de Ville (1990),Comedy|Drama,1990,Coupe de Ville,Coupe de Ville Comedy Drama
97254,Shakespeare-Wallah (1965),Drama,1965,Shakespeare-Wallah,Shakespeare-Wallah Drama
97256,Love in the Time of Hysteria (Sólo con tu pareja) (1991),Comedy|Romance,1991,Love in the Time of Hysteria (Sólo con tu pareja),Love in the Time of Hysteria (Sólo con tu pareja) Comedy Romance
97280,We Are from the Future (My iz budushchego) (2008),Action|Drama|Fantasy,2008,We Are from the Future (My iz budushchego),We Are from the Future (My iz budushchego) Action Drama Fantasy
97283,Creature from the Haunted Sea (1961),Comedy|Horror,1961,Creature from the Haunted Sea,Creature from the Haunted Sea Comedy Horror
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,1960,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) Action Crime Mystery
97296,"Screaming Skull, The (1958)",Horror|Mystery,1958,"Screaming Skull, The","Screaming Skull, The Horror Mystery"
